"UF";"COD_MUN";"NOME_MUN";"*Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"PE";260380;"Capoeiras";;8;8;100;"Sim";100;"ALCANÇOU"
"PE";260390;"Carnaíba";;26;26;100;"Sim";100;"ALCANÇOU"
"PE";260392;"Carnaubeira da Penha";;3;3;100;"Sim";100;"ALCANÇOU"
"PE";260400;"Carpina";;15;15;100;"Sim";100;"ALCANÇOU"
"PE";260410;"Caruaru";;1382;1383;99,9276934201012;"Sim";99,9;"ALCANÇOU"
"PE";260415;"Casinhas";;51;51;100;"Sim";100;"ALCANÇOU"
"PE";260420;"Catende";;8;8;100;"Sim";100;"ALCANÇOU"
"PE";260430;"Cedro";;9;9;100;"Sim";100;"ALCANÇOU"
"PE";260440;"Chã de Alegria";;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"PE";260450;"Chã Grande";;53;58;91,3793103448276;"Não";91,4;"NÃO ALCANÇOU"
"PE";260460;"Condado";;14;39;35,8974358974359;"Não";35,9;"NÃO ALCANÇOU"
"PE";260470;"Correntes";;11;11;100;"Sim";100;"ALCANÇOU"
"PE";260480;"Cortês";;5;5;100;"Sim";100;"ALCANÇOU"
"PE";260490;"Cumaru";;3;3;100;"Sim";100;"ALCANÇOU"
"PE";260500;"Cupira";;22;23;95,6521739130435;"Sim";95,7;"ALCANÇOU"
"PE";260510;"Custódia";;23;23;100;"Sim";100;"ALCANÇOU"
"PE";260515;"Dormentes";;22;22;100;"Sim";100;"ALCANÇOU"
"PE";260520;"Escada";;5;5;100;"Sim";100;"ALCANÇOU"
"PE";260530;"Exu";;43;43;100;"Sim";100;"ALCANÇOU"
"PE";260540;"Feira Nova";;27;29;93,1034482758621;"Não";93,1;"NÃO ALCANÇOU"
"PE";260550;"Ferreiros";;9;9;100;"Sim";100;"ALCANÇOU"
"PE";260560;"Flores";;9;10;90;"Não";90;"NÃO ALCANÇOU"
"PE";260570;"Floresta";;54;54;100;"Sim";100;"ALCANÇOU"
"PE";260580;"Frei Miguelinho";;26;26;100;"Sim";100;"ALCANÇOU"
"PE";260590;"Gameleira";;61;64;95,3125;"Sim";95,3;"ALCANÇOU"
"PE";260600;"Garanhuns";;163;171;95,3216374269006;"Sim";95,3;"ALCANÇOU"
"PE";260610;"Glória do Goitá";;36;36;100;"Sim";100;"ALCANÇOU"
"PE";260620;"Goiana";;347;347;100;"Sim";100;"ALCANÇOU"
"PE";260630;"Granito";;22;22;100;"Sim";100;"ALCANÇOU"
"PE";260640;"Gravatá";;639;654;97,7064220183486;"Sim";97,7;"ALCANÇOU"
"PE";260650;"Iati";;9;9;100;"Sim";100;"ALCANÇOU"
"PE";260660;"Ibimirim";;18;18;100;"Sim";100;"ALCANÇOU"
"PE";260670;"Ibirajuba";;2;2;100;"Sim";100;"ALCANÇOU"
"PE";260680;"Igarassu";;6;6;100;"Sim";100;"ALCANÇOU"
"PE";260690;"Iguaracy";;4;4;100;"Sim";100;"ALCANÇOU"
"PE";260700;"Inajá";;67;67;100;"Sim";100;"ALCANÇOU"
"PE";260710;"Ingazeira";;12;12;100;"Sim";100;"ALCANÇOU"
"PE";260720;"Ipojuca";;62;64;96,875;"Sim";96,9;"ALCANÇOU"
"PE";260730;"Ipubi";;15;15;100;"Sim";100;"ALCANÇOU"
"PE";260740;"Itacuruba";;13;13;100;"Sim";100;"ALCANÇOU"
"PE";260750;"Itaíba";;14;14;100;"Sim";100;"ALCANÇOU"
"PE";260760;"Ilha de Itamaracá";;16;16;100;"Sim";100;"ALCANÇOU"
"PE";260765;"Itambé";;159;159;100;"Sim";100;"ALCANÇOU"
"PE";260770;"Itapetim";;8;8;100;"Sim";100;"ALCANÇOU"
"PE";260775;"Itapissuma";"X";;;;;;"NÃO ALCANÇOU"
"PE";260780;"Itaquitinga";;9;10;90;"Não";90;"NÃO ALCANÇOU"
"PE";260790;"Jaboatão dos Guararapes";;138;138;100;"Sim";100;"ALCANÇOU"
"PE";260795;"Jaqueira";;5;5;100;"Sim";100;"ALCANÇOU"
"PE";260800;"Jataúba";;46;46;100;"Sim";100;"ALCANÇOU"
"PE";260805;"Jatobá";;20;20;100;"Sim";100;"ALCANÇOU"
"PE";260810;"João Alfredo";"X";;;;;;"NÃO ALCANÇOU"
"PE";260820;"Joaquim Nabuco";;7;7;100;"Sim";100;"ALCANÇOU"
"PE";260825;"Jucati";;13;13;100;"Sim";100;"ALCANÇOU"
"PE";260830;"Jupi";;3;3;100;"Sim";100;"ALCANÇOU"
"PE";260840;"Jurema";;10;10;100;"Sim";100;"ALCANÇOU"
"PE";260845;"Lagoa do Carro";;6;6;100;"Sim";100;"ALCANÇOU"
"PE";260850;"Lagoa de Itaenga";;16;17;94,1176470588235;"Não";94,1;"NÃO ALCANÇOU"
"PE";260860;"Lagoa do Ouro";;33;33;100;"Sim";100;"ALCANÇOU"
"PE";260870;"Lagoa dos Gatos";;3;3;100;"Sim";100;"ALCANÇOU"
"PE";260875;"Lagoa Grande";;243;243;100;"Sim";100;"ALCANÇOU"
"PE";260880;"Lajedo";;12;12;100;"Sim";100;"ALCANÇOU"
"PE";260890;"Limoeiro";;162;162;100;"Sim";100;"ALCANÇOU"
"PE";260900;"Macaparana";;9;9;100;"Sim";100;"ALCANÇOU"
"PE";260910;"Machados";;54;54;100;"Sim";100;"ALCANÇOU"
"PE";260915;"Manari";;26;26;100;"Sim";100;"ALCANÇOU"
"PE";260920;"Maraial";;7;7;100;"Sim";100;"ALCANÇOU"
"PE";260930;"Mirandiba";;4;4;100;"Sim";100;"ALCANÇOU"
"PE";260940;"Moreno";;20;20;100;"Sim";100;"ALCANÇOU"
"PE";260950;"Nazaré da Mata";;4;4;100;"Sim";100;"ALCANÇOU"
"PE";260960;"Olinda";;17;20;85;"Não";85;"NÃO ALCANÇOU"
"PE";260970;"Orobó";;4;4;100;"Sim";100;"ALCANÇOU"
"PE";260980;"Orocó";;28;28;100;"Sim";100;"ALCANÇOU"
"PE";260990;"Ouricuri";;421;421;100;"Sim";100;"ALCANÇOU"
"PE";261000;"Palmares";;107;107;100;"Sim";100;"ALCANÇOU"
"PE";261010;"Palmeirina";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"PE";261020;"Panelas";;12;12;100;"Sim";100;"ALCANÇOU"
"PE";261030;"Paranatama";;1;12;8,33333333333333;"Não";8,3;"NÃO ALCANÇOU"
"PE";261040;"Parnamirim";;13;13;100;"Sim";100;"ALCANÇOU"
"PE";261050;"Passira";;16;17;94,1176470588235;"Não";94,1;"NÃO ALCANÇOU"
"PE";261060;"Paudalho";;164;167;98,2035928143712;"Sim";98,2;"ALCANÇOU"
"PE";261070;"Paulista";;22;23;95,6521739130435;"Sim";95,7;"ALCANÇOU"
"PE";261080;"Pedra";;13;14;92,8571428571429;"Não";92,9;"NÃO ALCANÇOU"
"PE";261090;"Pesqueira";;35;35;100;"Sim";100;"ALCANÇOU"
"PE";261100;"Petrolândia";;19;19;100;"Sim";100;"ALCANÇOU"
"PE";261110;"Petrolina";;1094;1109;98,6474301172227;"Sim";98,6;"ALCANÇOU"
"PE";261120;"Poção";;3;3;100;"Sim";100;"ALCANÇOU"
"PE";261130;"Pombos";;3;3;100;"Sim";100;"ALCANÇOU"
"PE";261140;"Primavera";;154;154;100;"Sim";100;"ALCANÇOU"
"PE";261150;"Quipapá";;14;14;100;"Sim";100;"ALCANÇOU"
"PE";261153;"Quixaba";;2;2;100;"Sim";100;"ALCANÇOU"
"PE";261160;"Recife";;4316;4373;98,6965469929111;"Sim";98,7;"ALCANÇOU"
"PE";261170;"Riacho das Almas";;26;26;100;"Sim";100;"ALCANÇOU"
"PE";261180;"Ribeirão";;16;16;100;"Sim";100;"ALCANÇOU"
"PE";261190;"Rio Formoso";;43;45;95,5555555555556;"Sim";95,6;"ALCANÇOU"
"PE";261200;"Sairé";;4;4;100;"Sim";100;"ALCANÇOU"
"PE";261210;"Salgadinho";;8;8;100;"Sim";100;"ALCANÇOU"
"PE";261220;"Salgueiro";;82;82;100;"Sim";100;"ALCANÇOU"
"PE";261230;"Saloá";;1;1;100;"Sim";100;"ALCANÇOU"
"PE";261240;"Sanharó";;4;5;80;"Não";80;"NÃO ALCANÇOU"
"PE";261245;"Santa Cruz";;8;8;100;"Sim";100;"ALCANÇOU"
"PE";261247;"Santa Cruz da Baixa Verde";;4;4;100;"Sim";100;"ALCANÇOU"
"PE";261250;"Santa Cruz do Capibaribe";;29;29;100;"Sim";100;"ALCANÇOU"
"PE";261255;"Santa Filomena";;19;19;100;"Sim";100;"ALCANÇOU"
"PE";261260;"Santa Maria da Boa Vista";;19;19;100;"Sim";100;"ALCANÇOU"
"PE";261270;"Santa Maria do Cambucá";;10;10;100;"Sim";100;"ALCANÇOU"
"PE";261280;"Santa Terezinha";;12;12;100;"Sim";100;"ALCANÇOU"
"PE";261290;"São Benedito do Sul";;10;10;100;"Sim";100;"ALCANÇOU"
"PE";261300;"São Bento do Una";;287;304;94,4078947368421;"Não";94,4;"NÃO ALCANÇOU"
"PE";261310;"São Caitano";;106;106;100;"Sim";100;"ALCANÇOU"
"PE";261320;"São João";;6;6;100;"Sim";100;"ALCANÇOU"
"PE";261330;"São Joaquim do Monte";;17;17;100;"Sim";100;"ALCANÇOU"
"PE";261340;"São José da Coroa Grande";;16;16;100;"Sim";100;"ALCANÇOU"
"PE";261350;"São José do Belmonte";;75;77;97,4025974025974;"Sim";97,4;"ALCANÇOU"
"PE";261360;"São José do Egito";;63;63;100;"Sim";100;"ALCANÇOU"
"PE";261370;"São Lourenço da Mata";;38;39;97,4358974358974;"Sim";97,4;"ALCANÇOU"
"PE";261380;"São Vicente Ferrer";;138;142;97,1830985915493;"Sim";97,2;"ALCANÇOU"
"PE";261390;"Serra Talhada";;230;230;100;"Sim";100;"ALCANÇOU"
"PE";261400;"Serrita";;4;4;100;"Sim";100;"ALCANÇOU"
"PE";261410;"Sertânia";;10;10;100;"Sim";100;"ALCANÇOU"
"PE";261420;"Sirinhaém";;29;29;100;"Sim";100;"ALCANÇOU"
"PE";261430;"Moreilândia";;32;32;100;"Sim";100;"ALCANÇOU"
"PE";261440;"Solidão";;84;84;100;"Sim";100;"ALCANÇOU"
"PE";261450;"Surubim";;19;19;100;"Sim";100;"ALCANÇOU"
"PE";261460;"Tabira";;2;2;100;"Sim";100;"ALCANÇOU"
"PE";261470;"Tacaimbó";;7;7;100;"Sim";100;"ALCANÇOU"
"PE";261480;"Tacaratu";;20;20;100;"Sim";100;"ALCANÇOU"
"PE";261485;"Tamandaré";;27;27;100;"Sim";100;"ALCANÇOU"
"PE";261500;"Taquaritinga do Norte";;5;16;31,25;"Não";31,2;"NÃO ALCANÇOU"
"PE";261510;"Terezinha";;18;19;94,7368421052632;"Não";94,7;"ALCANÇOU"
"PE";261520;"Terra Nova";;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"PE";261530;"Timbaúba";;14;16;87,5;"Não";87,5;"NÃO ALCANÇOU"
"PE";261540;"Toritama";;153;153;100;"Sim";100;"ALCANÇOU"
"PE";261550;"Tracunhaém";;6;6;100;"Sim";100;"ALCANÇOU"
"PE";261560;"Trindade";;183;183;100;"Sim";100;"ALCANÇOU"
"PE";261570;"Triunfo";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"PE";261580;"Tupanatinga";;12;12;100;"Sim";100;"ALCANÇOU"
"PE";261590;"Tuparetama";;8;8;100;"Sim";100;"ALCANÇOU"
"PE";261600;"Venturosa";;87;88;98,8636363636364;"Sim";98,9;"ALCANÇOU"
"PE";261610;"Verdejante";;3;3;100;"Sim";100;"ALCANÇOU"
"PE";261618;"Vertente do Lério";;2;2;100;"Sim";100;"ALCANÇOU"
"PE";261620;"Vertentes";"X";;;;;;"NÃO ALCANÇOU"
"PE";261630;"Vicência";;58;58;100;"Sim";100;"ALCANÇOU"
"PE";261640;"Vitória de Santo Antão";;975;978;99,6932515337423;"Sim";99,7;"ALCANÇOU"
"PE";261650;"Xexéu";;11;11;100;"Sim";100;"ALCANÇOU"
"AL";270010;"Água Branca";;6;6;100;"Sim";100;"ALCANÇOU"
"AL";270020;"Anadia";"X";;;;;;"NÃO ALCANÇOU"
"AL";270030;"Arapiraca";;113;167;67,6646706586826;"Não";67,7;"NÃO ALCANÇOU"
"AL";270040;"Atalaia";;1;13;7,69230769230769;"Não";7,7;"NÃO ALCANÇOU"
"AL";270050;"Barra de Santo Antônio";"X";;;;;;"NÃO ALCANÇOU"
"AL";270060;"Barra de São Miguel";;5;5;100;"Sim";100;"ALCANÇOU"
"AL";270070;"Batalha";;1;1;100;"Sim";100;"ALCANÇOU"
"AL";270080;"Belém";;3;3;100;"Sim";100;"ALCANÇOU"
"AL";270090;"Belo Monte";;3;4;75;"Não";75;"NÃO ALCANÇOU"
"AL";270100;"Boca da Mata";;19;19;100;"Sim";100;"ALCANÇOU"
"AL";270110;"Branquinha";;2;2;100;"Sim";100;"ALCANÇOU"
"AL";270120;"Cacimbinhas";"X";;;;;;"NÃO ALCANÇOU"
"AL";270130;"Cajueiro";;1;1;100;"Sim";100;"ALCANÇOU"
"AL";270135;"Campestre";;3;3;100;"Sim";100;"ALCANÇOU"
"AL";270140;"Campo Alegre";;333;333;100;"Sim";100;"ALCANÇOU"
"AL";270150;"Campo Grande";"X";;;;;;"NÃO ALCANÇOU"
"AL";270160;"Canapi";;5;5;100;"Sim";100;"ALCANÇOU"
"AL";270170;"Capela";;2;2;100;"Sim";100;"ALCANÇOU"
"AL";270180;"Carneiros";;14;14;100;"Sim";100;"ALCANÇOU"
"AL";270190;"Chã Preta";;6;6;100;"Sim";100;"ALCANÇOU"
"AL";270200;"Coité do Nóia";;10;10;100;"Sim";100;"ALCANÇOU"
"AL";270210;"Colônia Leopoldina";;46;46;100;"Sim";100;"ALCANÇOU"
"AL";270220;"Coqueiro Seco";;0;8;0;"Não";0;"NÃO ALCANÇOU"
"AL";270230;"Coruripe";;312;315;99,0476190476191;"Sim";99;"ALCANÇOU"
"AL";270235;"Craíbas";;28;32;87,5;"Não";87,5;"NÃO ALCANÇOU"
"AL";270240;"Delmiro Gouveia";;67;76;88,1578947368421;"Não";88,2;"NÃO ALCANÇOU"
"AL";270250;"Dois Riachos";;1;1;100;"Sim";100;"ALCANÇOU"
"AL";270255;"Estrela de Alagoas";;3;3;100;"Sim";100;"ALCANÇOU"
"AL";270260;"Feira Grande";;5;6;83,3333333333333;"Não";83,3;"NÃO ALCANÇOU"
"AL";270270;"Feliz Deserto";;12;12;100;"Sim";100;"ALCANÇOU"
"AL";270280;"Flexeiras";;6;6;100;"Sim";100;"ALCANÇOU"
"AL";270290;"Girau do Ponciano";;18;19;94,7368421052632;"Não";94,7;"ALCANÇOU"
"AL";270300;"Ibateguara";;2;8;25;"Não";25;"NÃO ALCANÇOU"
"AL";270310;"Igaci";;2;14;14,2857142857143;"Não";14,3;"NÃO ALCANÇOU"
"AL";270320;"Igreja Nova";;5;5;100;"Sim";100;"ALCANÇOU"
"AL";270330;"Inhapi";;6;6;100;"Sim";100;"ALCANÇOU"
"AL";270340;"Jacaré dos Homens";;8;8;100;"Sim";100;"ALCANÇOU"
"AL";270350;"Jacuípe";;2;2;100;"Sim";100;"ALCANÇOU"
"AL";270360;"Japaratinga";;12;12;100;"Sim";100;"ALCANÇOU"
"AL";270370;"Jaramataia";;4;4;100;"Sim";100;"ALCANÇOU"
"AL";270375;"Jequiá da Praia";;5;5;100;"Sim";100;"ALCANÇOU"
"AL";270380;"Joaquim Gomes";;15;16;93,75;"Não";93,8;"NÃO ALCANÇOU"
"AL";270390;"Jundiá";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"AL";270400;"Junqueiro";;8;8;100;"Sim";100;"ALCANÇOU"
"AL";270410;"Lagoa da Canoa";;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"AL";270420;"Limoeiro de Anadia";;8;8;100;"Sim";100;"ALCANÇOU"
"AL";270430;"Maceió";;1950;2324;83,9070567986231;"Não";83,9;"NÃO ALCANÇOU"
"AL";270440;"Major Isidoro";;4;4;100;"Sim";100;"ALCANÇOU"
"AL";270450;"Maragogi";;3;3;100;"Sim";100;"ALCANÇOU"
"AL";270460;"Maravilha";;2;2;100;"Sim";100;"ALCANÇOU"
"AL";270470;"Marechal Deodoro";;196;279;70,2508960573477;"Não";70,3;"NÃO ALCANÇOU"
"AL";270480;"Maribondo";;12;12;100;"Sim";100;"ALCANÇOU"
"AL";270490;"Mar Vermelho";;2;8;25;"Não";25;"NÃO ALCANÇOU"
"AL";270500;"Mata Grande";;12;12;100;"Sim";100;"ALCANÇOU"
"AL";270510;"Matriz de Camaragibe";;5;5;100;"Sim";100;"ALCANÇOU"
"AL";270520;"Messias";;3;3;100;"Sim";100;"ALCANÇOU"
"AL";270530;"Minador do Negrão";;5;5;100;"Sim";100;"ALCANÇOU"
"AL";270540;"Monteirópolis";;6;8;75;"Não";75;"NÃO ALCANÇOU"
"AL";270550;"Murici";;6;6;100;"Sim";100;"ALCANÇOU"
"AL";270560;"Novo Lino";;7;8;87,5;"Não";87,5;"NÃO ALCANÇOU"
"AL";270570;"Olho d'Água das Flores";;12;12;100;"Sim";100;"ALCANÇOU"
"AL";270580;"Olho d'Água do Casado";;1;1;100;"Sim";100;"ALCANÇOU"
"AL";270590;"Olho d'Água Grande";;1;1;100;"Sim";100;"ALCANÇOU"
"AL";270600;"Olivença";;9;9;100;"Sim";100;"ALCANÇOU"
"AL";270610;"Ouro Branco";;3;3;100;"Sim";100;"ALCANÇOU"
"AL";270620;"Palestina";;4;4;100;"Sim";100;"ALCANÇOU"
"AL";270630;"Palmeira dos Índios";;100;102;98,0392156862745;"Sim";98;"ALCANÇOU"
"AL";270640;"Pão de Açúcar";;7;7;100;"Sim";100;"ALCANÇOU"
"AL";270642;"Pariconha";"X";;;;;;"NÃO ALCANÇOU"
"AL";270644;"Paripueira";"X";;;;;;"NÃO ALCANÇOU"
"AL";270650;"Passo de Camaragibe";;2;2;100;"Sim";100;"ALCANÇOU"
"AL";270660;"Paulo Jacinto";"X";;;;;;"NÃO ALCANÇOU"
"AL";270670;"Penedo";;3;5;60;"Não";60;"NÃO ALCANÇOU"
"AL";270680;"Piaçabuçu";;6;6;100;"Sim";100;"ALCANÇOU"
"AL";270690;"Pilar";;6;8;75;"Não";75;"NÃO ALCANÇOU"
"AL";270700;"Pindoba";;1;1;100;"Sim";100;"ALCANÇOU"
"AL";270710;"Piranhas";;9;9;100;"Sim";100;"ALCANÇOU"
"AL";270720;"Poço das Trincheiras";;8;8;100;"Sim";100;"ALCANÇOU"
"AL";270730;"Porto Calvo";;42;43;97,6744186046512;"Sim";97,7;"ALCANÇOU"
"AL";270740;"Porto de Pedras";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"AL";270750;"Porto Real do Colégio";"X";;;;;;"NÃO ALCANÇOU"
"AL";270760;"Quebrangulo";;24;24;100;"Sim";100;"ALCANÇOU"
"AL";270770;"Rio Largo";;17;85;20;"Não";20;"NÃO ALCANÇOU"
"AL";270780;"Roteiro";"X";;;;;;"NÃO ALCANÇOU"
"AL";270790;"Santa Luzia do Norte";;6;6;100;"Sim";100;"ALCANÇOU"
"AL";270800;"Santana do Ipanema";;43;44;97,7272727272727;"Sim";97,7;"ALCANÇOU"
"AL";270810;"Santana do Mundaú";;8;8;100;"Sim";100;"ALCANÇOU"
"AL";270820;"São Brás";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"AL";270830;"São José da Laje";;16;16;100;"Sim";100;"ALCANÇOU"
"AL";270840;"São José da Tapera";;35;36;97,2222222222222;"Sim";97,2;"ALCANÇOU"
"AL";270850;"São Luís do Quitunde";;3;3;100;"Sim";100;"ALCANÇOU"
"AL";270860;"São Miguel dos Campos";;161;161;100;"Sim";100;"ALCANÇOU"
"AL";270870;"São Miguel dos Milagres";;31;31;100;"Sim";100;"ALCANÇOU"
"AL";270880;"São Sebastião";;3;3;100;"Sim";100;"ALCANÇOU"
"AL";270890;"Satuba";;3;3;100;"Sim";100;"ALCANÇOU"
"AL";270895;"Senador Rui Palmeira";;38;38;100;"Sim";100;"ALCANÇOU"
"AL";270900;"Tanque d'Arca";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"AL";270910;"Taquarana";;10;10;100;"Sim";100;"ALCANÇOU"
"AL";270915;"Teotônio Vilela";;9;10;90;"Não";90;"NÃO ALCANÇOU"
"AL";270920;"Traipu";"X";;;;;;"NÃO ALCANÇOU"
"AL";270930;"União dos Palmares";;77;78;98,7179487179487;"Sim";98,7;"ALCANÇOU"
"AL";270940;"Viçosa";;10;10;100;"Sim";100;"ALCANÇOU"
"SE";280010;"Amparo de São Francisco";"X";;;;;;"NÃO ALCANÇOU"
"SE";280020;"Aquidabã";;6;6;100;"Sim";100;"ALCANÇOU"
"SE";280030;"Aracaju";;1271;1280;99,296875;"Sim";99,3;"ALCANÇOU"
"SE";280040;"Arauá";;3;3;100;"Sim";100;"ALCANÇOU"
"SE";280050;"Areia Branca";;5;5;100;"Sim";100;"ALCANÇOU"
"SE";280060;"Barra dos Coqueiros";;6;7;85,7142857142857;"Não";85,7;"NÃO ALCANÇOU"
"SE";280067;"Boquim";;4;4;100;"Sim";100;"ALCANÇOU"
"SE";280070;"Brejo Grande";"X";;;;;;"NÃO ALCANÇOU"
"SE";280100;"Campo do Brito";;3;3;100;"Sim";100;"ALCANÇOU"
"SE";280110;"Canhoba";;1;1;100;"Sim";100;"ALCANÇOU"
"SE";280120;"Canindé de São Francisco";;54;54;100;"Sim";100;"ALCANÇOU"
"SE";280130;"Capela";;7;7;100;"Sim";100;"ALCANÇOU"
"SE";280140;"Carira";;5;6;83,3333333333333;"Não";83,3;"NÃO ALCANÇOU"
"SE";280150;"Carmópolis";;8;8;100;"Sim";100;"ALCANÇOU"
"SE";280160;"Cedro de São João";;1;1;100;"Sim";100;"ALCANÇOU"
"SE";280170;"Cristinápolis";;4;4;100;"Sim";100;"ALCANÇOU"
"SE";280190;"Cumbe";;5;5;100;"Sim";100;"ALCANÇOU"
"SE";280200;"Divina Pastora";;2;2;100;"Sim";100;"ALCANÇOU"
"SE";280210;"Estância";;101;103;98,0582524271845;"Sim";98,1;"ALCANÇOU"
"SE";280220;"Feira Nova";;2;2;100;"Sim";100;"ALCANÇOU"
"SE";280230;"Frei Paulo";;1;1;100;"Sim";100;"ALCANÇOU"
"SE";280240;"Gararu";;3;3;100;"Sim";100;"ALCANÇOU"
"SE";280250;"General Maynard";;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"SE";280260;"Gracho Cardoso";;3;4;75;"Não";75;"NÃO ALCANÇOU"
"SE";280270;"Ilha das Flores";"X";;;;;;"NÃO ALCANÇOU"
"SE";280280;"Indiaroba";;3;3;100;"Sim";100;"ALCANÇOU"
"SE";280290;"Itabaiana";;43;47;91,4893617021277;"Não";91,5;"NÃO ALCANÇOU"
"SE";280300;"Itabaianinha";;10;10;100;"Sim";100;"ALCANÇOU"
"SE";280310;"Itabi";;4;4;100;"Sim";100;"ALCANÇOU"
"SE";280320;"Itaporanga d'Ajuda";;7;7;100;"Sim";100;"ALCANÇOU"
"SE";280330;"Japaratuba";;9;9;100;"Sim";100;"ALCANÇOU"
"SE";280340;"Japoatã";;8;8;100;"Sim";100;"ALCANÇOU"
"SE";280350;"Lagarto";;226;238;94,9579831932773;"Sim";95;"ALCANÇOU"
"SE";280360;"Laranjeiras";;1;1;100;"Sim";100;"ALCANÇOU"
"SE";280370;"Macambira";"X";;;;;;"NÃO ALCANÇOU"
"SE";280380;"Malhada dos Bois";"X";;;;;;"NÃO ALCANÇOU"
"SE";280390;"Malhador";"X";;;;;;"NÃO ALCANÇOU"
"SE";280400;"Maruim";;5;5;100;"Sim";100;"ALCANÇOU"
"SE";280410;"Moita Bonita";;1;1;100;"Sim";100;"ALCANÇOU"
"SE";280420;"Monte Alegre de Sergipe";;10;10;100;"Sim";100;"ALCANÇOU"
"SE";280430;"Muribeca";;2;2;100;"Sim";100;"ALCANÇOU"
"SE";280440;"Neópolis";;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"SE";280445;"Nossa Senhora Aparecida";"X";;;;;;"NÃO ALCANÇOU"
"SE";280450;"Nossa Senhora da Glória";;30;34;88,2352941176471;"Não";88,2;"NÃO ALCANÇOU"
"SE";280460;"Nossa Senhora das Dores";;10;10;100;"Sim";100;"ALCANÇOU"
"SE";280470;"Nossa Senhora de Lourdes";;19;19;100;"Sim";100;"ALCANÇOU"
"SE";280480;"Nossa Senhora do Socorro";;69;115;60;"Não";60;"NÃO ALCANÇOU"
"SE";280490;"Pacatuba";"X";;;;;;"NÃO ALCANÇOU"
"SE";280500;"Pedra Mole";;1;1;100;"Sim";100;"ALCANÇOU"
"SE";280510;"Pedrinhas";"X";;;;;;"NÃO ALCANÇOU"
"SE";280520;"Pinhão";"X";;;;;;"NÃO ALCANÇOU"
"SE";280530;"Pirambu";;1;1;100;"Sim";100;"ALCANÇOU"
"SE";280540;"Poço Redondo";;8;8;100;"Sim";100;"ALCANÇOU"
"SE";280550;"Poço Verde";;23;23;100;"Sim";100;"ALCANÇOU"
"SE";280560;"Porto da Folha";;8;8;100;"Sim";100;"ALCANÇOU"
"SE";280570;"Propriá";;30;34;88,2352941176471;"Não";88,2;"NÃO ALCANÇOU"
"SE";280580;"Riachão do Dantas";;8;8;100;"Sim";100;"ALCANÇOU"
"SE";280590;"Riachuelo";;5;5;100;"Sim";100;"ALCANÇOU"
"SE";280600;"Ribeirópolis";"X";;;;;;"NÃO ALCANÇOU"
"SE";280610;"Rosário do Catete";;5;8;62,5;"Não";62,5;"NÃO ALCANÇOU"
"SE";280620;"Salgado";;4;4;100;"Sim";100;"ALCANÇOU"
"SE";280630;"Santa Luzia do Itanhy";;3;3;100;"Sim";100;"ALCANÇOU"
"SE";280640;"Santana do São Francisco";"X";;;;;;"NÃO ALCANÇOU"
"SE";280650;"Santa Rosa de Lima";;1;1;100;"Sim";100;"ALCANÇOU"
"SE";280660;"Santo Amaro das Brotas";;3;3;100;"Sim";100;"ALCANÇOU"
"SE";280670;"São Cristóvão";;35;35;100;"Sim";100;"ALCANÇOU"
"SE";280680;"São Domingos";"X";;;;;;"NÃO ALCANÇOU"
"SE";280690;"São Francisco";;2;2;100;"Sim";100;"ALCANÇOU"
"SE";280700;"São Miguel do Aleixo";;1;1;100;"Sim";100;"ALCANÇOU"
"SE";280710;"Simão Dias";;174;174;100;"Sim";100;"ALCANÇOU"
"SE";280720;"Siriri";;4;4;100;"Sim";100;"ALCANÇOU"
"SE";280730;"Telha";"X";;;;;;"NÃO ALCANÇOU"
"SE";280740;"Tobias Barreto";;25;25;100;"Sim";100;"ALCANÇOU"
"SE";280750;"Tomar do Geru";;5;5;100;"Sim";100;"ALCANÇOU"
"SE";280760;"Umbaúba";;2;2;100;"Sim";100;"ALCANÇOU"
"BA";290010;"Abaíra";"X";;;;;;"NÃO ALCANÇOU"
"BA";290020;"Abaré";;15;15;100;"Sim";100;"ALCANÇOU"
"BA";290030;"Acajutiba";;16;16;100;"Sim";100;"ALCANÇOU"
"BA";290035;"Adustina";;20;20;100;"Sim";100;"ALCANÇOU"
"BA";290040;"Água Fria";;5;7;71,4285714285714;"Não";71,4;"NÃO ALCANÇOU"
"BA";290050;"Érico Cardoso";;9;9;100;"Sim";100;"ALCANÇOU"
"BA";290060;"Aiquara";;9;10;90;"Não";90;"NÃO ALCANÇOU"
"BA";290070;"Alagoinhas";;170;172;98,8372093023256;"Sim";98,8;"ALCANÇOU"
"BA";290080;"Alcobaça";;86;86;100;"Sim";100;"ALCANÇOU"
