"UF";"COD_MUN";"NOME_MUN";"*Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"PI";220345;"Dom Inocêncio";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";220350;"Elesbão Veloso";;0;19;0;"Não";0;"NÃO ALCANÇOU"
"PI";220360;"Eliseu Martins";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";220370;"Esperantina";;21;21;100;"Sim";100;"ALCANÇOU"
"PI";220375;"Fartura do Piauí";;5;5;100;"Sim";100;"ALCANÇOU"
"PI";220380;"Flores do Piauí";;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PI";220385;"Floresta do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220390;"Floriano";;80;100;80;"Não";80;"NÃO ALCANÇOU"
"PI";220400;"Francinópolis";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220410;"Francisco Ayres";;15;15;100;"Sim";100;"ALCANÇOU"
"PI";220415;"Francisco Macedo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220420;"Francisco Santos";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220430;"Fronteiras";;2;2;100;"Sim";100;"ALCANÇOU"
"PI";220435;"Geminiano";;15;15;100;"Sim";100;"ALCANÇOU"
"PI";220440;"Gilbués";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";220450;"Guadalupe";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220455;"Guaribas";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220460;"Hugo Napoleão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220465;"Ilha Grande";;0;3;0;"Não";0;"NÃO ALCANÇOU"
"PI";220470;"Inhuma";;0;8;0;"Não";0;"NÃO ALCANÇOU"
"PI";220480;"Ipiranga do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220490;"Isaías Coelho";;5;5;100;"Sim";100;"ALCANÇOU"
"PI";220500;"Itainópolis";;5;15;33,3;"Não";33,3;"NÃO ALCANÇOU"
"PI";220510;"Itaueira";;3;4;75;"Não";75;"NÃO ALCANÇOU"
"PI";220515;"Jacobina do Piauí";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";220520;"Jaicós";;28;32;87,5;"Sim";87,5;"ALCANÇOU"
"PI";220525;"Jardim do Mulato";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220527;"Jatobá do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220530;"Jerumenha";;7;7;100;"Sim";100;"ALCANÇOU"
"PI";220535;"João Costa";;3;9;33,3;"Não";33,3;"NÃO ALCANÇOU"
"PI";220540;"Joaquim Pires";;2;3;66,7;"Não";66,7;"NÃO ALCANÇOU"
"PI";220545;"Joca Marques";;20;20;100;"Sim";100;"ALCANÇOU"
"PI";220550;"José de Freitas";;26;32;81,3;"Não";81,3;"NÃO ALCANÇOU"
"PI";220551;"Juazeiro do Piauí";;8;8;100;"Sim";100;"ALCANÇOU"
"PI";220552;"Júlio Borges";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220553;"Jurema";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220554;"Lagoinha do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220555;"Lagoa Alegre";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220556;"Lagoa do Barro do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220557;"Lagoa de São Francisco";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220558;"Lagoa do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220559;"Lagoa do Sítio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220560;"Landri Sales";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220570;"Luís Correia";;0;3;0;"Não";0;"NÃO ALCANÇOU"
"PI";220580;"Luzilândia";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220585;"Madeiro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220590;"Manoel Emídio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220595;"Marcolândia";;8;8;100;"Sim";100;"ALCANÇOU"
"PI";220600;"Marcos Parente";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220605;"Massapê do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220610;"Matias Olímpio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220620;"Miguel Alves";;19;34;55,9;"Não";55,9;"NÃO ALCANÇOU"
"PI";220630;"Miguel Leão";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220635;"Milton Brandão";;11;12;91,7;"Sim";91,7;"ALCANÇOU"
"PI";220640;"Monsenhor Gil";;7;7;100;"Sim";100;"ALCANÇOU"
"PI";220650;"Monsenhor Hipólito";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"PI";220660;"Monte Alegre do Piauí";;0;6;0;"Não";0;"NÃO ALCANÇOU"
"PI";220665;"Morro Cabeça no Tempo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220667;"Morro do Chapéu do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220669;"Murici dos Portelas";;1;1;100;"Sim";100;"ALCANÇOU"
"PI";220670;"Nazaré do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220672;"Nazária";;5;6;83,3;"Sim";83,3;"ALCANÇOU"
"PI";220675;"Nossa Senhora de Nazaré";;3;3;100;"Sim";100;"ALCANÇOU"
"PI";220680;"Nossa Senhora dos Remédios";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220690;"Novo Oriente do Piauí";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"PI";220695;"Novo Santo Antônio";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220700;"Oeiras";;14;16;87,5;"Sim";87,5;"ALCANÇOU"
"PI";220710;"Olho D'Água do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220720;"Padre Marcos";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"PI";220730;"Paes Landim";;3;7;42,9;"Não";42,9;"NÃO ALCANÇOU"
"PI";220735;"Pajeú do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220740;"Palmeira do Piauí";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";220750;"Palmeirais";;4;7;57,1;"Não";57,1;"NÃO ALCANÇOU"
"PI";220755;"Paquetá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220760;"Parnaguá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220770;"Parnaíba";;51;59;86,4;"Sim";86,4;"ALCANÇOU"
"PI";220775;"Passagem Franca do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220777;"Patos do Piauí";;7;17;41,2;"Não";41,2;"NÃO ALCANÇOU"
"PI";220779;"Pau D'Arco do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220780;"Paulistana";;9;13;69,2;"Não";69,2;"NÃO ALCANÇOU"
"PI";220785;"Pavussu";;3;3;100;"Sim";100;"ALCANÇOU"
"PI";220790;"Pedro II";;3;3;100;"Sim";100;"ALCANÇOU"
"PI";220793;"Pedro Laurentino";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220795;"Nova Santa Rita";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220800;"Picos";;44;60;73,3;"Não";73,3;"NÃO ALCANÇOU"
"PI";220810;"Pimenteiras";;0;7;0;"Não";0;"NÃO ALCANÇOU"
"PI";220820;"Pio IX";;2;5;40;"Não";40;"NÃO ALCANÇOU"
"PI";220830;"Piracuruca";;5;5;100;"Sim";100;"ALCANÇOU"
"PI";220840;"Piripiri";;55;53;103,8;"Sim";103,8;"ALCANÇOU"
"PI";220850;"Porto";;0;5;0;"Não";0;"NÃO ALCANÇOU"
"PI";220855;"Porto Alegre do Piauí";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"PI";220860;"Prata do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220865;"Queimada Nova";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220870;"Redenção do Gurguéia";;0;4;0;"Não";0;"NÃO ALCANÇOU"
"PI";220880;"Regeneração";;20;34;58,8;"Não";58,8;"NÃO ALCANÇOU"
"PI";220885;"Riacho Frio";;0;5;0;"Não";0;"NÃO ALCANÇOU"
"PI";220887;"Ribeira do Piauí";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";220890;"Ribeiro Gonçalves";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220900;"Rio Grande do Piauí";;1;1;100;"Sim";100;"ALCANÇOU"
"PI";220910;"Santa Cruz do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220915;"Santa Cruz dos Milagres";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"PI";220920;"Santa Filomena";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220930;"Santa Luz";;3;3;100;"Sim";100;"ALCANÇOU"
"PI";220935;"Santana do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220937;"Santa Rosa do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220940;"Santo Antônio de Lisboa";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220945;"Santo Antônio dos Milagres";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220950;"Santo Inácio do Piauí";;6;6;100;"Sim";100;"ALCANÇOU"
"PI";220955;"São Braz do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220960;"São Félix do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220965;"São Francisco de Assis do Piauí";;0;6;0;"Não";0;"NÃO ALCANÇOU"
"PI";220970;"São Francisco do Piauí";;1;1;100;"Sim";100;"ALCANÇOU"
"PI";220975;"São Gonçalo do Gurguéia";;0;5;0;"Não";0;"NÃO ALCANÇOU"
"PI";220980;"São Gonçalo do Piauí";;0;10;0;"Não";0;"NÃO ALCANÇOU"
"PI";220985;"São João da Canabrava";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220987;"São João da Fronteira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220990;"São João da Serra";;2;2;100;"Sim";100;"ALCANÇOU"
"PI";220995;"São João da Varjota";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";220997;"São João do Arraial";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221000;"São João do Piauí";;86;115;74,8;"Não";74,8;"NÃO ALCANÇOU"
"PI";221005;"São José do Divino";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221010;"São José do Peixe";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";221020;"São José do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221030;"São Julião";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";221035;"São Lourenço do Piauí";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";221037;"São Luis do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221038;"São Miguel da Baixa Grande";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";221039;"São Miguel do Fidalgo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221040;"São Miguel do Tapuio";;8;13;61,5;"Não";61,5;"NÃO ALCANÇOU"
"PI";221050;"São Pedro do Piauí";;14;15;93,3;"Sim";93,3;"ALCANÇOU"
"PI";221060;"São Raimundo Nonato";;10;13;76,9;"Não";76,9;"NÃO ALCANÇOU"
"PI";221062;"Sebastião Barros";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221063;"Sebastião Leal";;12;12;100;"Sim";100;"ALCANÇOU"
"PI";221065;"Sigefredo Pacheco";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";221070;"Simões";;15;15;100;"Sim";100;"ALCANÇOU"
"PI";221080;"Simplício Mendes";;2;2;100;"Sim";100;"ALCANÇOU"
"PI";221090;"Socorro do Piauí";;9;4;225;"Sim";225;"ALCANÇOU"
"PI";221093;"Sussuapara";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221095;"Tamboril do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221097;"Tanque do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221100;"Teresina";;297;537;55,3;"Não";55,3;"NÃO ALCANÇOU"
"PI";221110;"União";;19;18;105,6;"Sim";105,6;"ALCANÇOU"
"PI";221120;"Uruçuí";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"PI";221130;"Valença do Piauí";;7;13;53,8;"Não";53,8;"NÃO ALCANÇOU"
"PI";221135;"Várzea Branca";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221140;"Várzea Grande";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221150;"Vera Mendes";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221160;"Vila Nova do Piauí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"PI";221170;"Wall Ferraz";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230010;"Abaiara";;8;8;100;"Sim";100;"ALCANÇOU"
"CE";230015;"Acarape";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"CE";230020;"Acaraú";;17;34;50;"Não";50;"NÃO ALCANÇOU"
"CE";230030;"Acopiara";;30;30;100;"Sim";100;"ALCANÇOU"
"CE";230040;"Aiuaba";;12;12;100;"Sim";100;"ALCANÇOU"
"CE";230050;"Alcântaras";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230060;"Altaneira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230070;"Alto Santo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230075;"Amontada";;4;4;100;"Sim";100;"ALCANÇOU"
"CE";230080;"Antonina do Norte";;24;24;100;"Sim";100;"ALCANÇOU"
"CE";230090;"Apuiarés";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230100;"Aquiraz";;13;21;61,9;"Não";61,9;"NÃO ALCANÇOU"
"CE";230110;"Aracati";;11;11;100;"Sim";100;"ALCANÇOU"
"CE";230120;"Aracoiaba";;13;25;52;"Não";52;"NÃO ALCANÇOU"
"CE";230125;"Ararendá";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"CE";230130;"Araripe";;21;21;100;"Sim";100;"ALCANÇOU"
"CE";230140;"Aratuba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230150;"Arneiroz";;2;2;100;"Sim";100;"ALCANÇOU"
"CE";230160;"Assaré";;30;30;100;"Sim";100;"ALCANÇOU"
"CE";230170;"Aurora";;7;7;100;"Sim";100;"ALCANÇOU"
"CE";230180;"Baixio";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230185;"Banabuiú";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230190;"Barbalha";;28;30;93,3;"Sim";93,3;"ALCANÇOU"
"CE";230195;"Barreira";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230200;"Barro";;47;47;100;"Sim";100;"ALCANÇOU"
"CE";230205;"Barroquinha";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230210;"Baturité";;3;9;33,3;"Não";33,3;"NÃO ALCANÇOU"
"CE";230220;"Beberibe";;1;1;100;"Sim";100;"ALCANÇOU"
"CE";230230;"Bela Cruz";;4;4;100;"Sim";100;"ALCANÇOU"
"CE";230240;"Boa Viagem";;2;2;100;"Sim";100;"ALCANÇOU"
"CE";230250;"Brejo Santo";;20;20;100;"Sim";100;"ALCANÇOU"
"CE";230260;"Camocim";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230270;"Campos Sales";;6;6;100;"Sim";100;"ALCANÇOU"
"CE";230280;"Canindé";;53;58;91,4;"Sim";91,4;"ALCANÇOU"
"CE";230290;"Capistrano";;1;1;100;"Sim";100;"ALCANÇOU"
"CE";230300;"Caridade";;12;14;85,7;"Sim";85,7;"ALCANÇOU"
"CE";230310;"Cariré";;4;12;33,3;"Não";33,3;"NÃO ALCANÇOU"
"CE";230320;"Caririaçu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230330;"Cariús";;18;18;100;"Sim";100;"ALCANÇOU"
"CE";230340;"Carnaubal";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230350;"Cascavel";;6;6;100;"Sim";100;"ALCANÇOU"
"CE";230360;"Catarina";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230365;"Catunda";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230370;"Caucaia";;64;157;40,8;"Não";40,8;"NÃO ALCANÇOU"
"CE";230380;"Cedro";;6;6;100;"Sim";100;"ALCANÇOU"
"CE";230390;"Chaval";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230393;"Choró";;5;5;100;"Sim";100;"ALCANÇOU"
"CE";230395;"Chorozinho";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"CE";230400;"Coreaú";;15;15;100;"Sim";100;"ALCANÇOU"
"CE";230410;"Crateús";;12;12;100;"Sim";100;"ALCANÇOU"
"CE";230420;"Crato";;40;40;100;"Sim";100;"ALCANÇOU"
"CE";230423;"Croatá";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230425;"Cruz";;6;6;100;"Sim";100;"ALCANÇOU"
"CE";230426;"Deputado Irapuan Pinheiro";;4;4;100;"Sim";100;"ALCANÇOU"
"CE";230427;"Ererê";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230428;"Eusébio";;0;7;0;"Não";0;"NÃO ALCANÇOU"
"CE";230430;"Farias Brito";;10;10;100;"Sim";100;"ALCANÇOU"
"CE";230435;"Forquilha";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"CE";230440;"Fortaleza";;304;581;52,3;"Não";52,3;"NÃO ALCANÇOU"
"CE";230445;"Fortim";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230450;"Frecheirinha";;4;4;100;"Sim";100;"ALCANÇOU"
"CE";230460;"General Sampaio";;2;13;15,4;"Não";15,4;"NÃO ALCANÇOU"
"CE";230465;"Graça";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230470;"Granja";;16;16;100;"Sim";100;"ALCANÇOU"
"CE";230480;"Granjeiro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230490;"Groaíras";;17;17;100;"Sim";100;"ALCANÇOU"
"CE";230495;"Guaiúba";;10;15;66,7;"Não";66,7;"NÃO ALCANÇOU"
"CE";230500;"Guaraciaba do Norte";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230510;"Guaramiranga";;0;4;0;"Não";0;"NÃO ALCANÇOU"
"CE";230520;"Hidrolândia";;5;5;100;"Sim";100;"ALCANÇOU"
"CE";230523;"Horizonte";;14;14;100;"Sim";100;"ALCANÇOU"
"CE";230526;"Ibaretama";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230530;"Ibiapina";;2;2;100;"Sim";100;"ALCANÇOU"
"CE";230533;"Ibicuitinga";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230535;"Icapuí";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230540;"Icó";;34;34;100;"Sim";100;"ALCANÇOU"
"CE";230550;"Iguatu";;31;33;93,9;"Sim";93,9;"ALCANÇOU"
"CE";230560;"Independência";;5;5;100;"Sim";100;"ALCANÇOU"
"CE";230565;"Ipaporanga";;2;2;100;"Sim";100;"ALCANÇOU"
"CE";230570;"Ipaumirim";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230580;"Ipu";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230590;"Ipueiras";;8;19;42,1;"Não";42,1;"NÃO ALCANÇOU"
"CE";230600;"Iracema";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"CE";230610;"Irauçuba";;5;5;100;"Sim";100;"ALCANÇOU"
"CE";230620;"Itaiçaba";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230625;"Itaitinga";;9;9;100;"Sim";100;"ALCANÇOU"
"CE";230630;"Itapagé";;34;37;91,9;"Sim";91,9;"ALCANÇOU"
"CE";230640;"Itapipoca";;51;57;89,5;"Sim";89,5;"ALCANÇOU"
"CE";230650;"Itapiúna";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230655;"Itarema";;26;26;100;"Sim";100;"ALCANÇOU"
"CE";230660;"Itatira";;24;30;80;"Não";80;"NÃO ALCANÇOU"
"CE";230670;"Jaguaretama";;5;5;100;"Sim";100;"ALCANÇOU"
"CE";230680;"Jaguaribara";;0;3;0;"Não";0;"NÃO ALCANÇOU"
"CE";230690;"Jaguaribe";;6;6;100;"Sim";100;"ALCANÇOU"
"CE";230700;"Jaguaruana";;8;8;100;"Sim";100;"ALCANÇOU"
"CE";230710;"Jardim";;19;19;100;"Sim";100;"ALCANÇOU"
"CE";230720;"Jati";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230725;"Jijoca de Jericoacoara";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"CE";230730;"Juazeiro do Norte";;62;125;49,6;"Não";49,6;"NÃO ALCANÇOU"
"CE";230740;"Jucás";;42;43;97,7;"Sim";97,7;"ALCANÇOU"
"CE";230750;"Lavras da Mangabeira";;20;20;100;"Sim";100;"ALCANÇOU"
"CE";230760;"Limoeiro do Norte";;7;7;100;"Sim";100;"ALCANÇOU"
"CE";230763;"Madalena";;8;9;88,9;"Sim";88,9;"ALCANÇOU"
"CE";230765;"Maracanaú";;69;73;94,5;"Sim";94,5;"ALCANÇOU"
"CE";230770;"Maranguape";;79;80;98,8;"Sim";98,8;"ALCANÇOU"
"CE";230780;"Marco";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230790;"Martinópole";;16;22;72,7;"Não";72,7;"NÃO ALCANÇOU"
"CE";230800;"Massapê";;31;33;93,9;"Sim";93,9;"ALCANÇOU"
"CE";230810;"Mauriti";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230820;"Meruoca";;4;4;100;"Sim";100;"ALCANÇOU"
"CE";230830;"Milagres";;1;1;100;"Sim";100;"ALCANÇOU"
"CE";230835;"Milhã";;6;15;40;"Não";40;"NÃO ALCANÇOU"
"CE";230837;"Miraíma";;8;8;100;"Sim";100;"ALCANÇOU"
"CE";230840;"Missão Velha";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230850;"Mombaça";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";230860;"Monsenhor Tabosa";;7;8;87,5;"Sim";87,5;"ALCANÇOU"
"CE";230870;"Morada Nova";;40;49;81,6;"Sim";81,6;"ALCANÇOU"
"CE";230880;"Moraújo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230890;"Morrinhos";;3;5;60;"Não";60;"NÃO ALCANÇOU"
"CE";230900;"Mucambo";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230910;"Mulungu";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230920;"Nova Olinda";;10;10;100;"Sim";100;"ALCANÇOU"
"CE";230930;"Nova Russas";;26;31;83,9;"Sim";83,9;"ALCANÇOU"
"CE";230940;"Novo Oriente";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"CE";230945;"Ocara";;11;11;100;"Sim";100;"ALCANÇOU"
"CE";230950;"Orós";;10;12;83,3;"Sim";83,3;"ALCANÇOU"
"CE";230960;"Pacajus";;2;3;66,7;"Não";66,7;"NÃO ALCANÇOU"
"CE";230970;"Pacatuba";;54;54;100;"Sim";100;"ALCANÇOU"
"CE";230980;"Pacoti";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";230990;"Pacujá";;1;3;33,3;"Não";33,3;"NÃO ALCANÇOU"
"CE";231000;"Palhano";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";231010;"Palmácia";;10;12;83,3;"Sim";83,3;"ALCANÇOU"
"CE";231020;"Paracuru";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";231025;"Paraipaba";;2;2;100;"Sim";100;"ALCANÇOU"
"CE";231030;"Parambu";;29;29;100;"Sim";100;"ALCANÇOU"
"CE";231040;"Paramoti";;2;2;100;"Sim";100;"ALCANÇOU"
"CE";231050;"Pedra Branca";;18;18;100;"Sim";100;"ALCANÇOU"
"CE";231060;"Penaforte";;11;11;100;"Sim";100;"ALCANÇOU"
"CE";231070;"Pentecoste";;5;11;45,5;"Não";45,5;"NÃO ALCANÇOU"
"CE";231080;"Pereiro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";231085;"Pindoretama";;13;13;100;"Sim";100;"ALCANÇOU"
"CE";231090;"Piquet Carneiro";;10;10;100;"Sim";100;"ALCANÇOU"
"CE";231095;"Pires Ferreira";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";231100;"Poranga";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";231110;"Porteiras";;7;7;100;"Sim";100;"ALCANÇOU"
"CE";231120;"Potengi";;8;8;100;"Sim";100;"ALCANÇOU"
"CE";231123;"Potiretama";;0;0;0;"Não";0;"NÃO ALCANÇOU"
"CE";231126;"Quiterianópolis";;6;6;100;"Sim";100;"ALCANÇOU"
"CE";231130;"Quixadá";;39;39;100;"Sim";100;"ALCANÇOU"
"CE";231135;"Quixelô";;4;4;100;"Sim";100;"ALCANÇOU"
"CE";231140;"Quixeramobim";;52;54;96,3;"Sim";96,3;"ALCANÇOU"
"CE";231150;"Quixeré";;6;6;100;"Sim";100;"ALCANÇOU"
"CE";231160;"Redenção";;3;3;100;"Sim";100;"ALCANÇOU"
"CE";231170;"Reriutaba";;9;27;33,3;"Não";33,3;"NÃO ALCANÇOU"
"CE";231180;"Russas";;13;13;100;"Sim";100;"ALCANÇOU"
"CE";231190;"Saboeiro";"X";0;0;0;"Não se aplica";0;"NÃO ALCANÇOU"
"CE";231195;"Salitre";;2;2;100;"Sim";100;"ALCANÇOU"
"CE";231200;"Santana do Acaraú";;6;7;85,7;"Sim";85,7;"ALCANÇOU"
